"","Column","lat","lng","label_place_of_publication","X20","city","country","language","dates_of_reprints","date","time","date.3","cartodb_id","translator_s","title","publisher","number_of_printings_and_or_editions","sales_figures_if_known","link_to_cover","link_to_sound_file_of_title","notes","source__w__worldcat__it__index_translationum","X_column","Column.23"
"548",NA,59.8511580391797,30.3302450770811,"St Petersburg","St Petersburg","St Petersburg","Russia","Russian","2008, 2009, 2010, 2011, 2012, 2012, 2013, 2013, 2013, 2014, 2014, 2015, 2015, 2016, 2017, 2019, 2020",2006,"01/01/2006 00:00","",NA,"I. G. Gurova","Джейн Эйр / Dzheĭn Ėĭr / Jane Eyre","Azbuka-klassika","",NA,"","","First St Petersburg edition of the Gurova translation originally published in Moscow in 1999; reprints with the same publisher except 2012(ii) with Leninzdat, and 2019 with Rech'","",NA,""
"549",370,44.8909691634519,-93.4973559669788,"Minnetonka","Minnetonka","Minnetonka","USA","Russian","0",2006,"01/01/2006 00:00","",370,"Unknown","Джен Эйр / Dzhen Eĭr / Jane Eyre","Russian publisher unknown; distributed by East View Information Services in the USA","1",NA,"","","May reprint the Stanevich, Stanevich-Gurova, or Gurova text","",NA,""
"550",26,53.9230472511138,27.4883956689152,"Minsk","Minsk","Minsk","Belarus","Russian","0",2011,"01/01/2011 00:00","",26,"I. G. Gurova","Джейн Эйр /Dzheĭn Ėĭr / Jane Eyre","Harvest, peč","1",NA,"","","First Minsk edition of the Gurova translation originally published in Moscow in 1999","",NA,""
"551",535,50.0431051340195,36.3247956074981,"Charkiv","Charkiv","Charkiv","Ukraine","Russian","0",2011,"01/01/2011 00:00","",534,"Unknown","Джен Эйр / Dzhen Eĭr / Jane Eyre","Izdatelʹstvo Klub Semeĭnogo Dosuga","1",NA,"","","Likely to reprint the Stanevich, Stanevich-Gurova, or Gurova text","",NA,""
"552",NA,48.6132828127724,135.062019283378,"Chabarovsk","Chabarovsk","Chabarovsk","Russia","Russian","0",2019,"01/01/2019 00:00","",NA,"Unknown","Джен Эйр / Dzhen Eĭr / Jane Eyre","TOGU","",NA,"","","Learning aid for English","",NA,""
"553",NA,47.2288325588961,39.6123747380127,"Rostov on Don","Rostov on Don","Rostov on Don","Russia ","Russian ","0",1992,"01/01/1992 00:00","",NA,"V. O. Stanevich","Джен Эйр / Dzhen Eĭr / Jane Eyre","Germes","",NA,"","","First Rostov edition of the Stanevich translation originally published in Moscow and St Petersburg in 1950","",NA,""
"554",378,44.702497146966,20.4237310946304,"Belgrade","Belgrade","Belgrade","Serbia","Serbian","1953, 1964, 1965, 1966, 1967, 1971, 1973, 1976, 1978, 1980, 1986, 1990, 1994, 2011, 2012, 2014, 2016, 2017",1952,"01/01/1952 00:00","",377,"Radmila Todorović","Џејн Ејр / Jane Eyre ","Novo pokolenje","20",NA,"","","Also republished in Novi Sad (2012)","COBISS",NA,""
"555",28,43.8685016711331,18.3722597402557,"Sarajevo","Sarajevo","Sarajevo","Bosnia","Serbian","0",1990,"01/01/1990 00:00","",28,"Budislava Šćekić","Džejn Ejr, buntovnica / Jane Eyre, the Rebel ","Oslobođenje","1",NA,"","","Abridged by Eugenio Sotillos","COBISS",NA,""
"556",379,45.2990692894338,19.9092755060468,"Novi Sad","Novi Sad","Novi Sad","Serbia","Serbian","0",2012,"01/01/2012 00:00","",379,"Radmila Todorović"," Džejn Ejr / Jane Eyre","Kuća dobre knjige","20",NA,"","","First Novi Sad edition of the translation originally published in Belgrade in 1952 ","COBISS",NA,""
"557",471,6.90399987429076,79.8030658294849,"Colombo","Colombo","Colombo","Sri Lanka","Sinhalese","0",2000,"01/01/2000 00:00","",471,"R. N. H. Perera","ජේන් අයර් / Jane Ayar / Jane Eyre ","M. D. Gunasena and Company","1",NA,"https://www.dropbox.com/s/aer9iytc08tfq9t/2000%20Perera.jpg?dl=0","","","IT",NA,""
"558",470,6.92019419918464,79.8272228533338,"Colombo","Colombo","Colombo","Sri Lanka","Sinhalese","0",2015,"01/01/2015 00:00","",470,"Pramitha Rohini Wanigaratne","Jane Eyre","Sarasavi Publishing","1",NA,"https://www.dropbox.com/s/csq3ner7fz6na5d/2015%20Wanigaratne.jpg?dl=0","","","WorldCat",NA,""
"559",NA,48.1633359384738,17.0453828446453,"Bratislava","Bratislava","Bratislava","Slovakia","Slovak","1964, 1985",1954,"01/01/1854 00:00","",NA,"Štefan Kýška","Jana Eyrová ","Mladé letá","",NA,"","","","",NA,""
"560",381,46.6052169619707,15.5851273770544,"Maribor","Maribor","Maribor","Slovenia","Slovenian","0",1955,"01/01/1955 00:00","",381,"France Borko & Ivan Dolenc","Sirota iz Lowooda / Orphan of Lowood ","Večer","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Slovenian/1955%20Borko%20%26%20Dolenc.emf?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Slovenian/1955%20Borko%20%26%20Dolenc.m4a?role=personal","","COBISS",NA,""
"561",382,46.5671427520099,16.1484404988095,"Murska Sobota","Murska Sobota","Murska Sobota","Slovenia","Slovenian","1980",1970,"01/01/1970 00:00","",382,"Božena Legiša-Velikonja","Sirota iz Lowooda / Orphan of Lowood ","Pomurska založba","3",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Slovenian/1970%20Legi%C5%A1a-Velikonja.emf?role=personal","","Later republished in Ljubljana","COBISS",NA,""
"562",380,46.0498870753965,14.5532460316837,"Ljubljana","Ljubljana","Ljubljana","Slovenia","Slovenian","0",1991,"01/01/1991 00:00","",380,"Božena Legiša-Velikonja","Jane Eyre","Založništvo slovenske knjige","3",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Slovenian/1991%20Legi%C5%A1a-Velikonja.emf?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Slovenian/1991%20Legi%C5%A1a-Velikonja.m4a?role=personal","First Ljubljana edition (with a new title) of the Legiša-Velikonja translation originally published in  Murska Sobota in 1970","COBISS",NA,""
"563",NA,48.8726799557708,2.36372966558096,"Paris","Paris","Paris","France","Spanish","0",1849,"01/01/1849 00:00","",NA,"Unknown","Juana Eyre: Memorias de un aya","Administración del Correo de Ultramar (Xavier de Lassalle) ","",NA,"","","Translated from 'Old Nick''s French version first published in Brussels in 1849: here 'Oldt-Nick' (sic) is given as author, with no mention of Brontë. Source: Jay Dillon Rare Books + Manuscripts. This Spanish translation is then re-published in Santiago de Chile; Havana, Cuba; Matanzas, Cuba; and La Paz, Bolivia during  1850-51","",NA,""
"564",NA,-33.4505783717036,-70.7025428099541,"Santiago de Chile","Santiago de Chile","Santiago de Chile","Chile","Spanish","",1850,"01/01/1850 00:00","",NA,"Unknown","Juana Eyre. Memorias de un aya","Imprenta del Progreso","",NA,"","","Serialisation in the newspaper El Progreso, 7th February - 4th April. Author is given as 'Oldt-Nick', with no mention of Brontë, as in the Paris 1849 translation which this edition reprints (like the other editions in Havana, Matanzas and La Paz during 1850-51)","",NA,""
"565",62,23.210254956397,-82.4418461774243,"Havana","Havana","Havana","Cuba","Spanish","0",1850,"01/01/1850 00:00","",62,"Unknown","Juana Eyre: memorias de un aya / Jane Eyre: Memoirs of a Governess","Diario de la Marina","1",NA,"","","Serialisation in the newspaper Diario de la Marina from late December 1850 to mid-February 1851 (the text can be seen in University of Florida Digital Collections, but the run is incomplete); printed as a volume by Imprenta del Diaro de la Marina, 1851. Source: M. Ortega Sáez, Traducciones del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, pp. 149–150. Jay Dillon points out that this is a reprint of the Spanish translation, first published in Paris in 1849, of 'Old Nick's French version published in Brussels: the same translation is also published in Santiago de Chile, Matanzas and La Paz during 1850-51","Odisea nº 17: Revista de estudios ingleses by Carmen García Navarro : https://books.google.co.uk/",NA,""
"566",NA,-16.5215358154766,-68.1960299439142,"La Paz","La Paz","La Paz","Bolivia","Spanish","0",1851,"01/01/1851 00:00","",NA,"Unknown","Juana Eyre: memorias de un aya / Jane Eyre: Memoirs of a Governess","La Época / Imprenta Paceña","",NA,"","","Serialisation in the newspaper La Época. This translation is probably a reprint of Havana 1850-1851. Source: Jay Dillon Rare Books + Manuscripts","",NA,""
"567",NA,23.1137954291923,-81.5314040715359,"Matanzas","Matanzas","Matanzas","Cuba","Spanish","0",1851,"01/01/1851 00:00","",NA,"Unknown","Juana Eyre: memorias de un aya / Jane Eyre: Memoirs of a Governess","Imprenta de gobierno por S. M.","",NA,"","","This translation is probably an incomplete reprint of Havana 1850-1851. Source: Jay Dillon Rare Books + Manuscripts","",NA,""
"568",545,40.7301264177322,-74.0245105904199,"New York","New York","New York","USA","Spanish","1898, 1903",1889,"01/01/1889 00:00","",544,"Leopoldo Terrero","Juana Eyre","D. Appleton y Compañía","3",NA,"","","Source: M. Ortega Sáez, Traducciones del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","Odisea",NA,""
"569",422,41.3363005890798,2.21673946015839,"Barcelona","Barcelona","Barcelona","Spain","Spanish","1945, 1958, 1976, 1996, 1998, 2003 ",1928,"01/01/1928 00:00","",425,"José Fernández Z","Juana Eyre","Juventud","4",NA,"https://www.dropbox.com/s/u3dnppqsrnapa5y/1998_Fern%C3%A1ndez.jpg?dl=0","","José Fernández Z is José Zendrera Flecha (1894-1969), owner and founder of the publisher Juventud. It is likely that Flecha was not himself the translator, and that he was registering the books under his name. Source: Source: M. Ortega Sáez, Traducciones del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,"Dropbox image is 1996 printing"
"570",432,41.4294629984357,2.26422473656315,"Barcelona","Barcelona","Barcelona","Spain","Spanish","0",1928,"01/01/1928 00:00","",435,"Unknown","Juana Eyre","Mentora","1",NA,"","","","Odisea",NA,""
"571",10,-34.5341839669845,-58.3495089487167,"Buenos Aires","Buenos Aires","Buenos Aires","Argentina","Spanish","1944, 1948, 1957",1941,"01/01/1941 00:00","",3,"M. E. Antonini","Jane Eyre","Acme Agency (Amadeo Bois)","4",NA,"https://www.dropbox.com/s/5hhc8qqhl5mtfp7/1944_Antonini.jpg?dl=0","","","",NA,"Dropbox image is 1944 edition"
"572",3,-34.6088720081481,-58.3642282894341,"Buenos Aires","Buenos Aires","Buenos Aires","Argentina","Spanish","0",1941,"01/01/1941 00:00","",10,"Unknown","Juana Eyre","Editorial Juventud Argentina","1",NA,"https://www.dropbox.com/s/qrzf4r66xj9k3pm/1941_unknown.jpg?dl=0","","","Odisea",NA,""
"573",417,41.3135865866028,2.09756504663568,"Barcelona","Barcelona","Barcelona","Spain","Spanish","1948, 1958, 1961, 1961, 1966, 1979, 1984, 1987, 1996, 1996, 1998, 2000, 2003, 2004, 2005",1943,"01/01/1943 00:00","",420,"Juan G. de Luaces","Jane Eyre","Iberia, Joaquin Gil","32",NA,"https://www.dropbox.com/s/ibne5an9muhfdhh/1943_de%20Luaces.jpg?dl=0","","1961(ii) edition is with Vergara (Obras de Carlota, Emilia y Ana Bronte); 1984, 1987, 1996, 1998, 2000, 2003, and 2004 with Planeta; 2005 with Altaya; 1966, 1979, and 1996 with Círculo de Lectores. Later republished in Buenos Aires (1954 - ), Madrid (1967 - ) and Bogota (1985) ","Odisea",NA,""
"574",9,-34.5380933626196,-58.3654200855171,"Buenos Aires","Buenos Aires","Buenos Aires","Argentina","Spanish","1946",1944,"01/01/1944 00:00","",4,"Rafeal Jiménez Orderiz","Jane Eyre","Sopena","6",NA,"","","Later republished in Mexico City (1983 - )","Odisea",NA,""
"575",32,-33.465464279417,-70.6947396836692,"Santiago de Chile","Santiago de Chile","Santiago de Chile","Chile","Spanish","0",1944,"01/01/1944 00:00","",33,"Unknown","Jane Eyre","Zig-zag","1",NA,"","","","Odisea",NA,""
"576",448,41.4385785477523,2.1251859399334,"Barcelona ","Barcelona ","Barcelona ","Spain","Spanish","0",1945,"01/01/1945 00:00","",451,"Javier de Zengotita","Jane Eyre","Renguera","1",NA,"https://www.dropbox.com/s/cb9dyxt9j9ehmrk/1946_de%20Zengotita.jpg?dl=0","","","Odisea",NA,""
"577",418,41.4307965945274,2.20258372047287,"Barcelona","Barcelona","Barcelona","Spain","Spanish","1954, 1968, 1971, 1972, 1973, 1974, 1976",1945,"01/01/1945 00:00","",421,"Juan Ruiz de Larios","Jane Eyre","Bruguera","9",NA,"","","","Odisea",NA,""
"578",467,40.3930648798675,-3.68957654476252,"Madrid","Madrid","Madrid","Spain","Spanish","0",1945,"01/01/1945 00:00","",467,"Unknown","Juana Eyre: novela completa / Jane Eyre: complete novel","Revista Literaria << Novelas y Cuentos >>","1",NA,"https://www.dropbox.com/s/sd4q5fezo1lsaxt/1945_unknown.jpg?dl=0","","","Odisea",NA,""
"579",4,-34.6374727758686,-58.4441430323286,"Buenos Aires","Buenos Aires","Buenos Aires","Argentina","Spanish","0",1946,"01/01/1946 00:00","",9,"Fernando M Ungría","Jane Eyre","W. M. Jackson","4",NA,"","","Later republished in Barcelona (1952) and Mexico City (1968)","Odisea",NA,""
"580",431,41.4328515753903,2.09740933006,"Barcelona","Barcelona","Barcelona","Spain","Spanish","0",1946,"01/01/1946 00:00","",434,"Rosa S. de Naveira","Jane Eyre","Molino","1",NA,"","","","Odisea",NA,""
"581",456,40.4979938825213,-3.74191477090206,"Madrid","Madrid","Madrid","Spain","Spanish","1949, 1953, 1959, 1962, 1974, 1990, 1994, 1997, 2009, 2012, 2016 ",1947,"01/01/1947 00:00","",455,"María Fernanda Peredá","Jane Eyre","Aguilar","11",NA,"https://www.dropbox.com/s/hpsm5nmlc0b1oo3/1959_Fernanda%20Pered%C3%A1.jpg?dl=0","","1990, 1994, 1997, 2009, 2012, and 2016 editions are with Orbis. Also published in Barcelona from 1972 on","Odisea",NA,""
"582",429,41.3843868430526,2.10475465444218,"Barcelona","Barcelona","Barcelona","Spain","Spanish","1961",1952,"01/01/1952 00:00","",432,"Fernando M Ungría","Jane Eyre","Éxito","4",NA,"","","First Barcelona edition of the translation originally published in Buenos Aires in 1946. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","Ortega thesis (2013)",NA,""
"583",7,-34.547480415517,-58.4950102981174,"Buenos Aires","Buenos Aires","Buenos Aires","Argentina","Spanish","1955, 1972, 2011, 2015",1954,"01/01/1954 00:00","",6,"Juan G. de Luaces","Jane Eyre","Espasa-Calpe Argentina","32",NA,"","","First Buenos Aires edition of the translation originally published in 1943 in Barcelona","",NA,""
"584",428,41.3889819765285,2.22981199448299,"Barcelona","Barcelona","Barcelona","Spain","Spanish","0",1956,"01/01/1956 00:00","",431,"Elena García Ortiz","Jane Eyre","Fama","1",NA,"","","Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","Ortega thesis (2013)",NA,""
"585",425,41.387947534426,2.20936489392374,"Barcelona","Barcelona","Barcelona","Spain","Spanish","0",1962,"01/01/1962 00:00","",428,"José Villalva Pinyana","Jane Eyre","Toray","1",NA,"","","Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"586",419,41.3081694225602,2.27774178514559,"Barcelona","Barcelona","Barcelona","Spain","Spanish","1979, 1996",1966,"01/01/1966 00:00","",422,"E. Vergara","Jane Eyre","Círculo de Lectores","2",NA,"https://www.dropbox.com/s/i03oc8a9dus8h9y/1966_Vergara.jpg?dl=0","","","OT (2013)",NA,""
"587",458,40.3450748233677,-3.71835381245326,"Madrid","Madrid","Madrid","Spain","Spanish","1973, 1974, 1984, 1987, 1995, 1997, 1998, 2000, 2003, 2005, 2007, 2011",1967,"01/01/1967 00:00","",457,"Juan G. de Luaces","Jane Eyre","Espasa Calpe","32",NA,"https://www.dropbox.com/s/kpcedvce9vzgyae/1987_de%20Luaces.jpg?dl=0","","First Madrid edition of the translation originally published in Barcelona in 1943. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"588",283,19.4333472338666,-99.1227897712004,"Mexico City","Mexico City","Mexico City","Mexico","Spanish","0",1968,"01/01/1968 00:00","",283,"Fernando M Ungría","Jane Eyre","Cumbre","4",NA,"","","First Mexico City edition of the translation originally published in Buenos Aires in 1946. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"589",424,41.4107377016273,2.14559168185409,"Barcelona","Barcelona","Barcelona","Spain","Spanish","1972, 1977",1970,"01/01/1970 00:00","",427,"E. Reguera","Jane Eyre","Rodegar","1",NA,"https://www.dropbox.com/s/16oytcgplbe5hya/1970_Reguera.jpg?dl=0","","","",NA,""
"590",460,40.3523139798635,-3.64279223756019,"Madrid","Madrid","Madrid","Spain","Spanish","0",1972,"01/01/1972 00:00","",460,"Camila Batlles","Jane Eyre","Salvat + Alianza Editorial","4",NA,"","","Later republished in Barcelona (1986). Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"591",447,41.3245939362877,2.169919441317,"Esplugas de Llobregat","Barcelona","Barcelona","Spain","Spanish","1977",1972,"01/01/1972 00:00","",452,"María Fernanda Pereda","Jane Eyre","Plaza & Janés","11",NA,"","","First Barcelona edition of the translation originally published in Madrid in 1947. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"592",435,41.3206346113056,2.25754011718858,"Barcelona","Barcelona","Barcelona","Spain","Spanish","0",1973,"01/01/1973 00:00","",438,"J. Ribera","Jane Eyre","Petronio","1",NA,"","","","OT (2013)",NA,""
"593",NA,-33.4750414423533,-70.6162467129046,"Santiago de Chile","Santiago de Chile","Santiago de Chile","Chile","Spanish","0",1974,"01/01/1974 00:00","",NA,"Jesus Sánchez Díaz","Jane Eyre","Paulinas","",NA,"","","Abridged for younger readers.","",NA,""
"594",462,40.441062459172,-3.74507517787714,"Madrid","Madrid","Madrid","Spain","Spanish","0",1976,"01/01/1976 00:00","",462,"Juan Alarcón Benito","Jane Eyre","Alonso","1",NA,"","","Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"595",439,41.477937012893,2.26770492357504,"Barcelona","Barcelona","Barcelona","Spain","Spanish","0",1982,"01/01/1982 00:00","",442,"Eugenio Sotillos","Jane Eyre","Toray","1",NA,"","","Juvenile edition. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"596",282,19.433237001735,-99.1403678643492,"Mexico City","Mexico City","Mexico City","Mexico","Spanish","2004",1983,"01/01/1983 00:00","",282,"Rafael Jiménez Orderiz","Jane Eyre","Porrúa","6",NA,"","","First Mexico City edition of the translation originally published in Buenos Aires in 1944. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"597",57,4.75208276513318,-73.9583713250698,"Bogota","Bogota","Bogota","Colombia","Spanish","0",1985,"01/01/1985 00:00","",57,"Juan G. de Luaces","Jane Eyre","Oveja Negra","32",NA,"","","First Bogota edition of the translation originally published in Barcelona in 1943. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"598",421,41.353129813942,2.26832305307802,"Barcelona","Barcelona","Barcelona","Spain","Spanish","1987, 1995",1986,"01/01/1986 00:00","",424,"Camila Batlles","Jane Eyre","Salvat","4",NA,"https://www.dropbox.com/s/45k366yswzyqbtb/1987_Batlles.jpg?dl=0","","First Barcelona edition of the translation originally published in Madrid in 1972","OT (2013)",NA,""
"599",NA,-33.4295781386905,-70.6381562334468,"Santiago de Chile","Santiago de Chile","Santiago de Chile","Chile","Spanish","0",1989,"01/01/1989 00:00","",NA,"S. Robles","Jane Eyre","Zig-Zag","",NA,"","","Abridged for younger readers.","",NA,""
"600",468,40.4126006662466,-3.75961176553827,"Madrid ","Madrid ","Madrid ","Spain","Spanish","0",1991,"01/01/1991 00:00","",468,"José Enrique Cubedo Fernández-Trapiella","Jane Eyre","Gaviota","1",NA,"","","Later republished in León (2013). Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"601",461,40.375116697335,-3.65701394850474,"Madrid","Madrid","Madrid","Spain","Spanish","2006, 2008, 2008, 2009, 2012, 2016",1996,"01/01/1996 00:00","",461,"Elizabeth Power","Jane Eyre","Cátedra","5",NA,"https://www.dropbox.com/s/ex83zx4rb4eywk3/1996_Power.jpg?dl=0","","The 2006 and 2008 (ii) editions are with Alianza Editorial. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"602",444,41.4592071277377,2.26356638947804,"Barcelona","Barcelona","Barcelona","Spain","Spanish","2003(i), 2003(ii), 2004, 2007, 2009, 2012, 2016",1999,"01/01/2008 00:00","",448,"Carmen Martín Gaite","Jane Eyre","Alba","4",NA,"","","2003(ii) and 2007 ith 2004 is with RBA. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"603",61,23.1731814236723,-82.3573016710812,"Havana","Havana","Havana","Cuba","Spanish","",1999,"01/01/1999 00:00","",61,"Unknown","Jane Eyre","Instituto Cubano del Libro","4",NA,"https://www.dropbox.com/s/j0xt50u5i7no4ma/1999_Mart%C3%ADn%20Gaite.jpg?dl=0","","Possibly a reprint of the 1999 Gaite translation published in Barcelona","OT (2013)",NA,""
"604",33,-33.4161196238715,-70.7699903204089,"Santiago de Chile","Santiago de Chile","Santiago de Chile","Chile","Spanish","0",2000,"01/01/2000 00:00","",32,"Unknown","Jane Eyre","Zig-Zag","1",NA,"","","Possibly a reprint of S. Robles's 1989 translation. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"605",455,40.3945433138025,-3.72491207454439,"Madrid","Madrid","Madrid","Spain","Spanish","2016",2001,"01/01/2001 00:00","",454,"Alejandro Pareja Rodríguez","Jane Eyre","Edaf","3",NA,"https://www.dropbox.com/s/1e4880ntrs3k0fa/2001_Pareja%20Rodr%C3%ADguez.jpg?dl=0","","Later republished in Barcelona (2016). Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"606",469,40.4006709967497,-3.8630983152018,"Pozuelo de Alarcón","Pozuelo de Alarcón","Madrid ","Spain","Spanish","0",2007,"01/01/2007 00:00","",469,"Unknown","Jane Eyre","Rueda","1",NA,"","","In two volumes","OT (2013)",NA,""
"607",423,41.3410508495577,2.22992188346874,"Barcelona","Barcelona","Barcelona","Spain","Spanish","2010, 2011, 2015",2009,"01/01/2009 00:00","",426,"Toni Hill","Jane Eyre","Mondadori","4",NA,"https://www.dropbox.com/s/cs6z3tjoundlx7e/2009_Hill.jpg?dl=0","","2011 edition is with Debolsillos; 2015 with Penguin Clásicos. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"608",450,42.5605546428863,-5.62387491848197,"León","León","León","Spain","Spanish","0",2013,"01/01/2013 00:00","",453,"José Enrique Cubedo Fernández-Trapiella","Jane Eyre","Everest","1",NA,"https://www.dropbox.com/s/pmi74mkil1x0188/2013_Cubedo%20Fern%C3%A1ndez-Trapiella.jpg?dl=0","","First León edition of the translation originally published in Madrid in 1991","OT (2013)",NA,""
"609",416,41.4450831870041,2.18915680706503,"Barberá del Vallés","Barberá del Vallés","Barcelona","Spain","Spanish","2016",2014,"01/01/2014 00:00","",419,"Benjamin Briggent","Jane Eyre","Plutón","2",NA,"https://www.dropbox.com/s/gp1x6w0ci8dayrz/2014_Briggent.jpg?dl=0","","","OT (2013)",NA,""
"610",451,40.473468591328,-3.76442606035706,"Madrid","Madrid","Madrid","Spain","Spanish","0",2014,"01/01/2014 00:00","",418,"Sara Torrico","Jane Eyre","Susaeta","1",NA,"","","Abridgement for children. This Spanish version was later translated into Czech and published in Říčany (2018)","OT (2013)",NA,""
"611",440,41.313053209829,2.23096353675541,"Barcelona","Barcelona","Barcelona","Spain","Spanish","0",2016,"01/01/2016 00:00","",443,"Alejandro Pareja Rodríguez","Jane Eyre","Austral","3",NA,"","","First Barcelona edition of the translation originally published in Madrid in 2001. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"612",441,41.3471329250195,2.17147296400111,"Barcelona","Barcelona","Barcelona","Spain","Spanish","0",2016,"01/01/2016 00:00","",444,"Nuria González Esteban","Jane Eyre","Ediciones B","1",NA,"https://www.dropbox.com/s/jfmgyhors9x7uqv/2016_Gonz%C3%A1lez%20Esteban.jpg?dl=0","","Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"613",479,59.2730443396413,17.9247453443334,"Stockholm","Stockholm","Stockholm","Sweden","Swedish","0",1850,"01/01/1850 00:00","",479,"Unknown","Jane Eyre : en själf-biographie / Jane Eyre: An autobiography","Albert Bonniers förlag","1",NA,"","","","WorldCat",NA,""
"614",481,59.8690059138937,17.7043710349518,"Upsala","Upsala","Upsala","Sweden","Swedish","0",1855,"01/01/1855 00:00","",481,"Unknown","Jane Eyre: Sjelfbiografi / Jane Eyre: Autobiography ","","1",NA,"","","","WorldCat",NA,""
