"","Column","lat","lng","label_place_of_publication","address","city","country","language","dates_of_reprints","date","time","date.3","cartodb_id","translator_s","title","publisher","number_of_printings_and_or_editions","sales_figures_if_known","link_to_cover","link_to_sound_file_of_title","notes","source__w__worldcat__it__index_translationum","X_column","Column.23"
"532",NA,55.7894278450531,37.5318282146111,"Moscow","Moscow","Moscow","Russia","Russian","",1991,"01/01/1991 00:00","",NA,"Unknown","Джен Эйр / Dzhen Eĭr / Jane Eyre","Vneshiberika","",NA,"","","Also published in St Petersburg. May reproduce either the original Stanevich translation or the text as augmented by Gurova (Moscow, 1990)","",NA,""
"533",349,56.867026182154,53.1903002445926,"Izhevsk","Izhevsk","Izhevsk","Russia","Russian","",1991,"01/01/1991 00:00","",349,"V. O. Stanevich","Джен Эйр / Dzhen Eĭr / Jane Eyre","Ural-BISI","1",NA,"","","First Izhevsk edition of the Stanevich translation originally published in Moscow and St Petersburg in 1950","",NA,""
"534",NA,64.5839971002875,40.549115254546,"Arcangelo","Arcangelo","Arcangelo","Russia","Russian","",1992,"01/01/1992 00:00","",NA,"Unknown","Джен Эйр / Dzhen Eĭr / Jane Eyre","Severo-zapadnoe kn. Izdatel'stvo/VPPO","",NA,"","","May reproduce either the original Stanevich translation or the text as augmented by Gurova (Moscow, 1990)","",NA,""
"535",NA,55.0308062863267,82.849705254864,"Novosibirsk","Novosibirsk","Novosibirsk","Russia","Russian","",1992,"01/01/1992 00:00","",NA,"Unknown","Джен Эйр / Dzhen Eĭr / Jane Eyre","Kn. Izdatel'stvo","",NA,"","","May reproduce either the original Stanevich translation or the text as augmented by Gurova (Moscow, 1990)","",NA,""
"536",493,38.5533204683796,68.7850973021051,"Dushanbe","Dushanbe","Dushanbe","Tajikistan","Russian","",1992,"01/01/1992 00:00","",493,"Unknown","Джен Эйр / Dzhen Eĭr / Jane Eyre","ADIB","1",NA,"","","May reproduce either the original Stanevich translation or the text as augmented by Gurova (Moscow, 1990)","",NA,""
"537",NA,55.9890312730515,92.9180584809167,"Krasnoyarsk","Krasnoyarsk","Krasnoyarsk","Russia","Russian","",1992,"01/01/1992 00:00","",NA,"V. O. Stanevich","Джен Эйр / Dzhen Eĭr / Jane Eyre","Grotesk","",NA,"","","First Krasnoyarsk edition of the Stanevich translation originally published in Moscow and St Petersburg in 1950","",NA,""
"538",NA,55.0011432569483,73.4235532695864,"Omsk","Omsk","Omsk","Russia","Russian","",1992,"01/01/1992 00:00","",NA,"V. O. Stanevich","Джен Эйр / Dzhen Eĭr / Jane Eyre","B.m.: b.i.","",NA,"","","First Omsk edition of the Stanevich translation originally published in Moscow and St Petersburg in 1950","",NA,""
"539",24,53.9952199953402,27.6052359495201,"Minsk","Minsk","Minsk","Belarus","Russian","1994, 2009, 2010, 2011",1993,"01/01/1993 00:00","",24,"Unknown","Джен Эйр / Dzhen Eĭr / Jane Eyre","Sovremennaia lit-ra","2",NA,"","","Published in a single volume with Rozhdestvo v Indii by Barbara Ford; 1994 edition is with Literatura; 2009, 2010, and 2011 with Kharvest. May reproduce either the original Stanevich translation or the text as augmented by Gurova (Moscow, 1990)","",NA,""
"540",NA,56.9233962341339,40.9490166914132,"Ivanovo","Ivanovo","Ivanovo","Russia","Russian","",1993,"01/01/1993 00:00","",NA,"Unknown","Джен Эйр / Dzhen Eĭr / Jane Eyre","Tovarischestvo 'Vol'noe slovo'","",NA,"","","May reproduce either the original Stanevich translation or the text as augmented by Gurova (Moscow, 1990)","",NA,""
"541",NA,54.8075570545916,20.4279332889519,"Kalinigrad","Kaliningrad","Kalinigrad","Russia","Russian","",1993,"01/01/1993 00:00","",NA,"V. O. Stanevich","Джен Эйр / Dzhen Eĭr / Jane Eyre","Kaliningradskoe kn. Izdatel'stvo","",NA,"","","First Kalinigrad edition of the Stanevich translation originally published in Moscow and St Petersburg in 1950","",NA,""
"542",NA,55.7399361401127,49.083575483982,"Kazan","Kazan","Kazan","Russia","Russian","",1993,"01/01/1993 00:00","",NA,"V. O. Stanevich","Джен Эйр / Dzhen Eĭr / Jane Eyre","Tararskoe kn. Izdatel'stvo","",NA,"","","First Kazan edition of the Stanevich translation originally published in Moscow and St Petersburg in 1950","",NA,""
"543",NA,56.5931487805735,85.0302146350458,"Tomsk","Tomsk","Tomsk","Russia","Russian","",1993,"01/01/1993 00:00","",NA,"V. O. Stanevich","Джен Эйр / Dzhen Eĭr / Jane Eyre","Izdatel'stvo Tomskogo universiteta","",NA,"","","First Tomsk edition of the Stanevich translation originally published in Moscow and St Petersburg in 1950","",NA,""
"544",25,53.8395550847779,27.6006421956589,"Minsk","Minsk","Minsk","Belarus","Russian","",1994,"01/01/1994 00:00","",25,"Unknown","Джен Эйр / Dzhen Eĭr / Jane Eyre","Vyshėĭshai︠a︡ Shkola","1",NA,"","","May reproduce either the original Stanevich translation or the text as augmented by Gurova (Moscow, 1990)","",NA,""
"545",359,55.7787175594025,37.5636267998825,"Moscow","Moscow","Moscow","Russia","Russian","",1994,"01/01/1994 00:00","",357,"Unknown","Джен Эйр / Dzhen Eĭr / Jane Eyre","Kudozhestvennai︠a︡ Literatura","1",NA,"","","May reproduce either the original Stanevich translation or the text as augmented by Gurova (Moscow, 1990)","",NA,""
"546",NA,51.789135026734,107.678764905551,"Ulan-Ude","Ulan-Ude","Ulan-Ude","Russia","Russian","",1994,"01/01/1994 00:00","",NA,"V. O. Stanevich","Джен Эйр / Dzhen Eĭr / Jane Eyre","Buryatskoe kn. Izdatel'stvo","",NA,"","","First Ulan-Ude edition of the Stanevich translation originally published in Moscow and St Petersburg in 1950","",NA,""
"547",NA,43.4738124443362,43.6712724324184,"Nal'chik","Nal'chik","Nal'chik","Russia","Russian","",1997,"01/01/1997 00:00","",NA,"V. O. Stanevich","Джен Эйр / Dzhen Eĭr / Jane Eyre","El'-fa","",NA,"","","First Nal'chik edition of the Stanevich translation originally published in Moscow and St Petersburg in 1950","",NA,""
"548",360,55.667037242105,37.5976722934853,"Moscow","Moscow","Moscow","Russia","Russian","2003, 2004, 2005, 2005, 2005, 2005, 2005, 2007, 2007, 2007, 2009, 2010, 2010, 2010, 2010, 2010, 2011, 2011, 2011, 2011, 2013, 2015, 2016, 2016, 2016, 2017, 2017, 2017, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2020, 2020, 2021, 2021, 2021, 2021",1999,"01/01/1999 00:00","",358,"I. G. Gurova","Джейн Эйр / Dzheĭn Ėĭr / Jane Eyre","AST","1",NA,"","","Subsequent printings with the same publisher except: the fourth 2005 publication which is with Literatura: mir knigi; 2005(v) with Geleos; 2005(iii) and 2007(ii) with Profizdat; 2007(i) and 2015 with TERRA; 2007(iii) with Komsomol'skaya pravda;  2011(iv) and 2018(ii) with Inostranka; 2016(ii) and 2016(iii) with Martin; 2017(ii) and 2021(iii) with Veche; 2017(iii) with Vremja; 2018(iii) with Al'fa-kniga; 2019(v) with Rech'; 2020(ii) with NEB Svet; 2021(iv) with ROSMEN. This translation was later republished in St Petersburg (2006) and Belarus (2011), and probably elsewhere","",NA,""
"549",NA,59.8843522163118,30.2572981440761,"St Petersburg","St Petersburg","St Petersburg","Russia","Russian","2008, 2009, 2010, 2011, 2012, 2012, 2013, 2013, 2013, 2014, 2014, 2015, 2015, 2016, 2017, 2019, 2020",2006,"01/01/2006 00:00","",NA,"I. G. Gurova","Джейн Эйр / Dzheĭn Ėĭr / Jane Eyre","Azbuka-klassika","",NA,"","","First St Petersburg edition of the Gurova translation originally published in Moscow in 1999; reprints with the same publisher except 2012(ii) with Leninzdat, and 2019 with Rech'","",NA,""
"550",370,44.931599438137,-93.5549574489809,"Minnetonka","Minnetonka","Minnetonka","USA","Russian","",2006,"01/01/2006 00:00","",370,"Unknown","Джен Эйр / Dzhen Eĭr / Jane Eyre","Russian publisher unknown; distributed by East View Information Services in the USA","1",NA,"","","May reprint the Stanevich, Stanevich-Gurova, or Gurova text","",NA,""
"551",26,53.9808842403806,27.4706924374911,"Minsk","Minsk","Minsk","Belarus","Russian","",2011,"01/01/2011 00:00","",26,"I. G. Gurova","Джейн Эйр /Dzheĭn Ėĭr / Jane Eyre","Harvest, peč","1",NA,"","","First Minsk edition of the Gurova translation originally published in Moscow in 1999","",NA,""
"552",535,49.9772489645759,36.2645580828863,"Charkiv","Charkiv","Charkiv","Ukraine","Russian","",2011,"01/01/2011 00:00","",534,"Unknown","Джен Эйр / Dzhen Eĭr / Jane Eyre","Izdatelʹstvo Klub Semeĭnogo Dosuga","1",NA,"","","Likely to reprint the Stanevich, Stanevich-Gurova, or Gurova text","",NA,""
"553",NA,48.5842608051506,135.021251666133,"Chabarovsk","Chabarovsk","Chabarovsk","Russia","Russian","",2019,"01/01/2019 00:00","",NA,"Unknown","Джен Эйр / Dzhen Eĭr / Jane Eyre","TOGU","",NA,"","","Learning aid for English","",NA,""
"554",NA,47.1358275170714,39.6402675117508,"Rostov on Don","Rostov on Don","Rostov on Don","Russia ","Russian ","",1992,"01/01/1992 00:00","",NA,"V. O. Stanevich","Джен Эйр / Dzhen Eĭr / Jane Eyre","Germes","",NA,"","","First Rostov edition of the Stanevich translation originally published in Moscow and St Petersburg in 1950","",NA,""
"555",378,44.795882027073,20.5251520361602,"Belgrade","Belgrade","Belgrade","Serbia","Serbian","1953, 1964, 1965, 1966, 1967, 1971, 1973, 1976, 1978, 1980, 1986, 1990, 1994, 2011, 2012, 2014, 2016, 2017",1952,"01/01/1952 00:00","",377,"Radmila Todorović","Џејн Ејр / Jane Eyre ","Novo pokolenje","20",NA,"","","Also republished in Novi Sad (2012)","COBISS",NA,""
"556",28,43.9313237451105,18.3437564534637,"Sarajevo","Sarajevo","Sarajevo","Bosnia","Serbian","",1990,"01/01/1990 00:00","",28,"Budislava Šćekić","Džejn Ejr, buntovnica / Jane Eyre, the Rebel ","Oslobođenje","1",NA,"","","Abridged by Eugenio Sotillos","COBISS",NA,""
"557",379,45.2498688510983,19.8043997244268,"Novi Sad","Novi Sad","Novi Sad","Serbia","Serbian","",2012,"01/01/2012 00:00","",379,"Radmila Todorović"," Džejn Ejr / Jane Eyre","Kuća dobre knjige","20",NA,"","","First Novi Sad edition of the translation originally published in Belgrade in 1952 ","COBISS",NA,""
"558",471,6.93412360042961,79.8786941762018,"Colombo","Colombo","Colombo","Sri Lanka","Sinhalese","1956, 1977, 1985, 1991, 1995, 2000, 2015",1955,"01/01/1955 00:00","",471,"R. N. H. Perera","ජේන් අයර් / Jane Eyre ","M. D. Gunasena and Company","1",NA,"Source: Jay Dillon Rare Books + Manuscripts","","Source: Jay Dillon Rare Books + Manuscripts","IT",NA,""
"559",471,6.83615686396764,79.9069501621585,"Colombo","Colombo","Colombo","Sri Lanka","Sinhalese","",1999,"01/01/1999 00:00","",471,"H. M. Moratuwagama","ජේන් අයර් / Jane Eyre ","S. Godage ","1",NA,"https://www.dropbox.com/s/aer9iytc08tfq9t/2000%20Perera.jpg?dl=0","","Abridged for children. Source: Jay Dillon Rare Books + Manuscripts","IT",NA,""
"560",470,6.95574867163481,79.8975351063005,"Colombo","Colombo","Colombo","Sri Lanka","Sinhalese","",2015,"01/01/2015 00:00","",470,"Pramitha Rohini Wanigaratne","Jane Eyre","Sarasavi Publishing","1",NA,"https://www.dropbox.com/s/csq3ner7fz6na5d/2015%20Wanigaratne.jpg?dl=0","","","WorldCat",NA,""
"561",NA,48.2427500298727,17.1365239220092,"Bratislava","Bratislava","Bratislava","Slovakia","Slovak","1964, 1985",1954,"01/01/1854 00:00","",NA,"Štefan Kýška","Jana Eyrová ","Mladé letá","",NA,"","","","",NA,""
"562",381,46.4607104240099,15.6935204357474,"Maribor","Maribor","Maribor","Slovenia","Slovenian","",1955,"01/01/1955 00:00","",381,"France Borko & Ivan Dolenc","Sirota iz Lowooda / Orphan of Lowood ","Večer","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Slovenian/1955%20Borko%20%26%20Dolenc.emf?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Slovenian/1955%20Borko%20%26%20Dolenc.m4a?role=personal","","COBISS",NA,""
"563",382,46.5622962383661,16.0855388173342,"Murska Sobota","Murska Sobota","Murska Sobota","Slovenia","Slovenian","1980",1970,"01/01/1970 00:00","",382,"Božena Legiša-Velikonja","Sirota iz Lowooda / Orphan of Lowood ","Pomurska založba","3",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Slovenian/1970%20Legi%C5%A1a-Velikonja.emf?role=personal","","Later republished in Ljubljana","COBISS",NA,""
"564",380,46.0967650722994,14.4319491614409,"Ljubljana","Ljubljana","Ljubljana","Slovenia","Slovenian","",1991,"01/01/1991 00:00","",380,"Božena Legiša-Velikonja","Jane Eyre","Založništvo slovenske knjige","3",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Slovenian/1991%20Legi%C5%A1a-Velikonja.emf?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Slovenian/1991%20Legi%C5%A1a-Velikonja.m4a?role=personal","First Ljubljana edition (with a new title) of the Legiša-Velikonja translation originally published in  Murska Sobota in 1970","COBISS",NA,""
"565",NA,48.8352432555776,2.21545453724807,"Paris","Paris","Paris","France","Spanish","",1849,"01/01/1849 00:00","",NA,"Unknown","Juana Eyre: Memorias de un aya","Administración del Correo de Ultramar (Xavier de Lassalle) ","",NA,"","","Translated from 'Old Nick''s French version first published in Paris in 1849: here 'Oldt-Nick' (sic) is given as author, with no mention of Brontë. Source: Jay Dillon Rare Books + Manuscripts. This Spanish translation is then re-published in Santiago de Chile; Havana, Cuba; Matanzas, Cuba; and La Paz, Bolivia during  1850-51","",NA,""
"566",NA,-33.3176371643208,-70.7614732827974,"Santiago de Chile","Santiago de Chile","Santiago de Chile","Chile","Spanish","",1850,"01/01/1850 00:00","",NA,"Unknown","Juana Eyre. Memorias de un aya","Imprenta del Progreso","",NA,"","","Serialisation in the newspaper El Progreso, 7th February - 4th April. Author is given as 'Oldt-Nick', with no mention of Brontë, as in the Paris 1849 translation which this edition reprints (like the other editions in Havana, Matanzas and La Paz during 1850-51)","",NA,""
"567",62,23.1952285117346,-82.3091620850143,"Havana","Havana","Havana","Cuba","Spanish","",1850,"01/01/1850 00:00","",62,"Unknown","Juana Eyre: memorias de un aya / Jane Eyre: Memoirs of a Governess","Diario de la Marina","1",NA,"","","Serialisation in the newspaper Diario de la Marina from late December 1850 to mid-February 1851 (the text can be seen in University of Florida Digital Collections, but the run is incomplete); printed as a volume by Imprenta del Diaro de la Marina, 1851. Source: M. Ortega Sáez, Traducciones del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, pp. 149–150. Jay Dillon points out that this is a reprint of the Spanish translation, first published in Paris in 1849, of 'Old Nick's French version: the same translation is also published in Santiago de Chile, Matanzas and La Paz during 1850-51","Odisea nº 17: Revista de estudios ingleses by Carmen García Navarro : https://books.google.co.uk/",NA,""
"568",NA,-16.4791717796504,-68.15963915399,"La Paz","La Paz","La Paz","Bolivia","Spanish","",1851,"01/01/1851 00:00","",NA,"Unknown","Juana Eyre: memorias de un aya / Jane Eyre: Memoirs of a Governess","La Época / Imprenta Paceña","",NA,"","","Serialisation in the newspaper La Época. This translation is probably a reprint of Havana 1850-1851. Source: Jay Dillon Rare Books + Manuscripts","",NA,""
"569",NA,23.0403610293323,-81.5464020628035,"Matanzas","Matanzas","Matanzas","Cuba","Spanish","",1851,"01/01/1851 00:00","",NA,"Unknown","Juana Eyre: memorias de un aya / Jane Eyre: Memoirs of a Governess","Imprenta de gobierno por S. M.","",NA,"","","This translation is probably an incomplete reprint of Havana 1850-1851. Source: Jay Dillon Rare Books + Manuscripts","",NA,""
"570",467,40.4934725558472,-3.66239094306801,"Madrid","Madrid","Madrid","Spain","Spanish","",1882,"01/01/1882 00:00","",467,"Unknown","Juana Eyre; ó, Memorias de una institutriz","El globo","1",NA,"Serialised in El globo newspaper, 9 September 1882 – 7 February 1883, in 134 instalments. An anonymous relay translation from Noëmi Lesbazeilles-Souvestre’s 1854 French translation, discovered by Sara Medina in 2016. Source: Jay Dillon Rare Books + Manuscripts","","Serialised in El globo newspaper, 9 September 1882 – 7 February 1883, in 134 instalments. An anonymous relay translation from Noëmi Lesbazeilles-Souvestre’s 1854 French translation, discovered by Sara Medina in 2016. Source: Jay Dillon Rare Books + Manuscripts","Odisea",NA,""
"571",545,40.7824608576264,-74.0751855726957,"New York","New York","New York","USA","Spanish","1898, 1903",1889,"01/01/1889 00:00","",544,"Leopoldo Terrero","Juana Eyre","D. Appleton y Compañía","3",NA,"","","Source: M. Ortega Sáez, Traducciones del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","Odisea",NA,""
"572",422,41.3708541364696,2.16509372017648,"Barcelona","Barcelona","Barcelona","Spain","Spanish","1945, 1958, 1976, 1996, 1998, 2003 ",1928,"01/01/1928 00:00","",425,"José Fernández Z","Juana Eyre","Juventud","4",NA,"https://www.dropbox.com/s/u3dnppqsrnapa5y/1998_Fern%C3%A1ndez.jpg?dl=0","","José Fernández Z is José Zendrera Flecha (1894-1969), owner and founder of the publisher Juventud. It is likely that Flecha was not himself the translator, and that he was registering the books under his name. Source: Source: M. Ortega Sáez, Traducciones del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,"Dropbox image is 1996 printing"
"573",432,41.3503954191048,2.22391530948993,"Barcelona","Barcelona","Barcelona","Spain","Spanish","",1928,"01/01/1928 00:00","",435,"Unknown","Juana Eyre","Mentora","1",NA,"","","","Odisea",NA,""
"574",10,-34.5304534327812,-58.3372262392653,"Buenos Aires","Buenos Aires","Buenos Aires","Argentina","Spanish","1944, 1948, 1957",1941,"01/01/1941 00:00","",3,"M. E. Antonini","Jane Eyre","Acme Agency (Amadeo Bois)","4",NA,"https://www.dropbox.com/s/5hhc8qqhl5mtfp7/1944_Antonini.jpg?dl=0","","","",NA,"Dropbox image is 1944 edition"
"575",3,-34.5567772335946,-58.4278508921148,"Buenos Aires","Buenos Aires","Buenos Aires","Argentina","Spanish","",1941,"01/01/1941 00:00","",10,"Unknown","Juana Eyre","Editorial Juventud Argentina","1",NA,"https://www.dropbox.com/s/qrzf4r66xj9k3pm/1941_unknown.jpg?dl=0","","","Odisea",NA,""
"576",417,41.4326689024278,2.27328995478641,"Barcelona","Barcelona","Barcelona","Spain","Spanish","1948, 1958, 1961, 1961, 1966, 1979, 1984, 1987, 1996, 1996, 1998, 2000, 2003, 2004, 2005",1943,"01/01/1943 00:00","",420,"Juan G. de Luaces","Jane Eyre","Iberia, Joaquin Gil","32",NA,"https://www.dropbox.com/s/ibne5an9muhfdhh/1943_de%20Luaces.jpg?dl=0","","1961(ii) edition is with Vergara (Obras de Carlota, Emilia y Ana Bronte); 1984, 1987, 1996, 1998, 2000, 2003, and 2004 with Planeta; 2005 with Altaya; 1966, 1979, and 1996 with Círculo de Lectores. Later republished in Buenos Aires (1954 - ), Madrid (1967 - ) and Bogota (1985) ","Odisea",NA,""
"577",9,-34.5750946949809,-58.4850771445775,"Buenos Aires","Buenos Aires","Buenos Aires","Argentina","Spanish","1946",1944,"01/01/1944 00:00","",4,"Rafeal Jiménez Orderiz","Jane Eyre","Sopena","6",NA,"","","Later republished in Mexico City (1983 - )","Odisea",NA,""
"578",32,-33.363479567308,-70.7224894012308,"Santiago de Chile","Santiago de Chile","Santiago de Chile","Chile","Spanish","",1944,"01/01/1944 00:00","",33,"Unknown","Jane Eyre","Zig-zag","1",NA,"","","","Odisea",NA,""
"579",448,41.3185513085507,2.13234552748803,"Barcelona ","Barcelona ","Barcelona ","Spain","Spanish","",1945,"01/01/1945 00:00","",451,"Javier de Zengotita","Jane Eyre","Renguera","1",NA,"https://www.dropbox.com/s/cb9dyxt9j9ehmrk/1946_de%20Zengotita.jpg?dl=0","","","Odisea",NA,""
"580",418,41.3302866759066,2.25317950568464,"Barcelona","Barcelona","Barcelona","Spain","Spanish","1954, 1968, 1971, 1972, 1973, 1974, 1976",1945,"01/01/1945 00:00","",421,"Juan Ruiz de Larios","Jane Eyre","Bruguera","9",NA,"","","","Odisea",NA,""
"581",467,40.4084980918647,-3.61793228752066,"Madrid","Madrid","Madrid","Spain","Spanish","",1945,"01/01/1945 00:00","",467,"Unknown","Juana Eyre: novela completa / Jane Eyre: complete novel","Revista Literaria << Novelas y Cuentos >>","1",NA,"https://www.dropbox.com/s/sd4q5fezo1lsaxt/1945_unknown.jpg?dl=0","","","Odisea",NA,""
"582",4,-34.6138218761529,-58.4692350273946,"Buenos Aires","Buenos Aires","Buenos Aires","Argentina","Spanish","",1946,"01/01/1946 00:00","",9,"Fernando M Ungría","Jane Eyre","W. M. Jackson","4",NA,"","","Later republished in Barcelona (1952) and Mexico City (1968)","Odisea",NA,""
"583",431,41.4716115738087,2.1914578968503,"Barcelona","Barcelona","Barcelona","Spain","Spanish","",1946,"01/01/1946 00:00","",434,"Rosa S. de Naveira","Jane Eyre","Molino","1",NA,"","","","Odisea",NA,""
"584",456,40.5066994482272,-3.7423407392678,"Madrid","Madrid","Madrid","Spain","Spanish","1949, 1953, 1959, 1962, 1974, 1990, 1994, 1997, 2009, 2012, 2016 ",1947,"01/01/1947 00:00","",455,"María Fernanda Peredá","Jane Eyre","Aguilar","11",NA,"https://www.dropbox.com/s/hpsm5nmlc0b1oo3/1959_Fernanda%20Pered%C3%A1.jpg?dl=0","","1990, 1994, 1997, 2009, 2012, and 2016 editions are with Orbis. Also published in Barcelona from 1972 on","Odisea",NA,""
"585",429,41.3555981430047,2.12535989417996,"Barcelona","Barcelona","Barcelona","Spain","Spanish","1961",1952,"01/01/1952 00:00","",432,"Fernando M Ungría","Jane Eyre","Éxito","4",NA,"","","First Barcelona edition of the translation originally published in Buenos Aires in 1946. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","Ortega thesis (2013)",NA,""
"586",7,-34.5829818904041,-58.4012578302988,"Buenos Aires","Buenos Aires","Buenos Aires","Argentina","Spanish","1955, 1972, 2011, 2015",1954,"01/01/1954 00:00","",6,"Juan G. de Luaces","Jane Eyre","Espasa-Calpe Argentina","32",NA,"","","First Buenos Aires edition of the translation originally published in 1943 in Barcelona","",NA,""
"587",428,41.437751089624,2.16092413112823,"Barcelona","Barcelona","Barcelona","Spain","Spanish","",1956,"01/01/1956 00:00","",431,"Elena García Ortiz","Jane Eyre","Fama","1",NA,"","","Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","Ortega thesis (2013)",NA,""
"588",425,41.3243319039055,2.27619872785475,"Barcelona","Barcelona","Barcelona","Spain","Spanish","",1962,"01/01/1962 00:00","",428,"José Villalva Pinyana","Jane Eyre","Toray","1",NA,"","","Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"589",419,41.4100264611476,2.18800874169286,"Barcelona","Barcelona","Barcelona","Spain","Spanish","1979, 1996",1966,"01/01/1966 00:00","",422,"E. Vergara","Jane Eyre","Círculo de Lectores","2",NA,"https://www.dropbox.com/s/i03oc8a9dus8h9y/1966_Vergara.jpg?dl=0","","","OT (2013)",NA,""
"590",458,40.4516493051399,-3.6780050537185,"Madrid","Madrid","Madrid","Spain","Spanish","1973, 1974, 1984, 1987, 1995, 1997, 1998, 2000, 2003, 2005, 2007, 2011",1967,"01/01/1967 00:00","",457,"Juan G. de Luaces","Jane Eyre","Espasa Calpe","32",NA,"https://www.dropbox.com/s/kpcedvce9vzgyae/1987_de%20Luaces.jpg?dl=0","","First Madrid edition of the translation originally published in Barcelona in 1943. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"591",283,19.4279148326416,-99.1790475655787,"Mexico City","Mexico City","Mexico City","Mexico","Spanish","",1968,"01/01/1968 00:00","",283,"Fernando M Ungría","Jane Eyre","Cumbre","4",NA,"","","First Mexico City edition of the translation originally published in Buenos Aires in 1946. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"592",424,41.3860793329597,2.12253316900063,"Barcelona","Barcelona","Barcelona","Spain","Spanish","1972, 1977",1970,"01/01/1970 00:00","",427,"E. Reguera","Jane Eyre","Rodegar","1",NA,"https://www.dropbox.com/s/16oytcgplbe5hya/1970_Reguera.jpg?dl=0","","","",NA,""
"593",460,40.3276147418742,-3.67964737020519,"Madrid","Madrid","Madrid","Spain","Spanish","",1972,"01/01/1972 00:00","",460,"Camila Batlles","Jane Eyre","Salvat + Alianza Editorial","4",NA,"","","Later republished in Barcelona (1986). Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"594",447,41.2888604994481,2.0715366321176,"Esplugas de Llobregat","Barcelona","Barcelona","Spain","Spanish","1977",1972,"01/01/1972 00:00","",452,"María Fernanda Pereda","Jane Eyre","Plaza & Janés","11",NA,"","","First Barcelona edition of the translation originally published in Madrid in 1947. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"595",435,41.4289879816406,2.19566435397904,"Barcelona","Barcelona","Barcelona","Spain","Spanish","",1973,"01/01/1973 00:00","",438,"J. Ribera","Jane Eyre","Petronio","1",NA,"","","","OT (2013)",NA,""
"596",NA,-33.4552191599161,-70.6276288135892,"Santiago de Chile","Santiago de Chile","Santiago de Chile","Chile","Spanish","",1974,"01/01/1974 00:00","",NA,"Jesus Sánchez Díaz","Jane Eyre","Paulinas","",NA,"","","Abridged for younger readers.","",NA,""
"597",462,40.4408211247151,-3.61585783326153,"Madrid","Madrid","Madrid","Spain","Spanish","",1976,"01/01/1976 00:00","",462,"Juan Alarcón Benito","Jane Eyre","Alonso","1",NA,"","","Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
"598",439,41.3060216772192,2.25653082577813,"Barcelona","Barcelona","Barcelona","Spain","Spanish","",1982,"01/01/1982 00:00","",442,"Eugenio Sotillos","Jane Eyre","Toray","1",NA,"","","Juvenile edition. Source: M. Ortega Sáez, Traduccioes del franquismo en el mercado literario español contemporáneo: el caso de Jane Eyre de Juan G. de Luaces. PhD dissertation. Universidad de Barcelona, 2013, appendix","OT (2013)",NA,""
